id,book,volume,chapter,question_no,sgf_content
3016,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式04,"(;AB[pj][pd][qf][dp][cn][dj]AP[MultiGo:4.4.4]AW[fq][ip][nc][kd]
C[第4题：
      请在棋盘的左下角和右上角分别摆出上题中的定式。
      说明：完成一个角后，请点击“重新做题”继续在另一个角做题。]
CA[UTF-8]MULTIGOGM[1]SZ[19](;W[cq];B[dq];W[dr];B[er];W[cr];B[eq];W[bo];B[bn];
W[co];B[do];W[cp];B[fp]C[RIGHT：]KEY[])(;W[qc];B[pc];W[pb];B[ob];W[qb];B[oc];
W[re];B[rf];W[qe];B[pe];W[qd];B[nd]C[RIGHT：]KEY[]))
"
3017,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式05,"(;AB[dp][cn]AP[MultiGo:4.4.4]AW[fq][ck]
C[第3题：题目
     请点击“查看正解图”选择正解，查看且记住正确的定式次序。
     然后点击“下一题”按钮，按要求完成相关题目。
     说明：选择正解后也可点击“自动演示正解”查看。
     ]
CA[UTF-8]MULTIGOGM[1]SZ[19];W[cq];B[dq];W[dr];B[er];W[cr];B[eq];W[bo];B[co];
W[bn];B[fp]
C[RIGHT：
      请认真记住定式的次序，然后点击“下一题”完成相关题目。]KEY[])
"
3018,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式06,"(;AB[pd][qf][dp][cn]AP[MultiGo:4.4.4]AW[fq][ck][nc][qi]
C[第3题：
      请在棋盘的左下角和右上角分别摆出上题中的定式。
      说明：完成一个角后，请点击“重新做题”继续在另一个角做题。]
CA[UTF-8]MULTIGOGM[1]SZ[19](;W[cq];B[dq];W[dr];B[er];W[cr];B[eq];W[bo];B[co];
W[bn];B[fp]C[RIGHT：]KEY[])(;W[qc];B[pc];W[pb];B[ob];W[qb];B[oc];W[re];B[qe];
W[rf];B[nd]C[RIGHT：]KEY[]))
"
3019,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式07,"(;AB[dn][cj][dp]AP[MultiGo:4.4.4]AW[fq][jp]
C[第4题：题目
     请点击“查看正解图”选择正解，查看且记住正确的定式次序。
     然后点击“下一题”按钮，按要求完成相关题目。
     说明：选择正解后也可点击“自动演示正解”查看。
     ]
CA[UTF-8]MULTIGOGM[1]SZ[19];W[cq];B[dq];W[dr];B[er];W[cr];B[eq];W[bo];B[bn];
W[co];B[cn];W[do];B[eo];W[cp];B[fp]
C[RIGHT：
      请认真记住定式的次序，然后点击“下一题”完成相关题目。]KEY[])
"
3020,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式08,"(;AB[cj][pd][pf][qj][dp][dn]AP[MultiGo:4.4.4]AW[fq][jp][nc][jd]
C[第4题：
      请在棋盘的左下角和右上角分别摆出上题中的定式。
      说明：完成一个角后，请点击“重新做题”继续在另一个角做题。]
CA[UTF-8]MULTIGOGM[1]SZ[19](;W[cq];B[dq];W[dr];B[er];W[cr];B[eq];W[bo];B[bn];
W[co];B[cn];W[do];B[eo];W[cp];B[fp]C[RIGHT：]KEY[])(;W[qc];B[pc];W[pb];B[ob];
W[qb];B[oc];W[re];B[rf];W[qe];B[qf];W[pe];B[oe];W[qd];B[nd]C[RIGHT：]KEY[]))
"
3021,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式09,"(;AB[fq]AP[MultiGo:4.4.4]AW[dp][cm]
C[第5题：题目
     请点击“查看正解图”选择正解，查看且记住正确的定式次序。
     然后点击“下一题”按钮，按要求完成相关题目。
     说明：选择正解后也可点击“自动演示正解”查看。
     ]
CA[UTF-8]MULTIGOGM[1]SZ[19];B[cq];W[dq];B[cp];W[do];B[co];W[dr];B[cn];W[dn];
B[bm];W[cl];B[bl];W[ck];B[bk];
C[RIGHT：
      请认真记住定式的次序，然后点击“下一题”完成相关题目。]KEY[]
W[iq])
"
3022,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式10,"(;AB[fq][nc]AP[MultiGo:4.4.4]AW[dp][cm][pd][qg]
C[第5题：
      请在棋盘的左下角和右上角分别摆出上题中的定式。
      说明：完成一个角后，请点击“重新做题”继续在另一个角做题。]
CA[UTF-8]MULTIGOGM[1]SZ[19](;B[cq];W[dq];B[cp];W[do];B[co];W[dr];B[cn];W[dn];
B[bm];W[cl];B[bl];W[ck];B[bk];C[RIGHT：]KEY[]W[iq])(;B[qc];W[pc];B[qd];W[pe];
B[qe];W[pb];B[qf];W[pf];B[rg];W[qh];B[rh];W[qi];B[ri];C[RIGHT：]KEY[]W[kc]))
"
3023,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式11,"(;AB[iq][fq][fp]AP[MultiGo:4.4.4]AW[dp][dn][eq][cj]
C[第6题：题目
     请点击“查看正解图”选择正解，查看且记住正确的定式次序。
     然后点击“下一题”按钮，按要求完成相关题目。
     说明：选择正解后也可点击“自动演示正解”查看。
     ]
CA[UTF-8]MULTIGOGM[1]SZ[19];B[cq];W[er];B[co];W[do];B[cn];W[cp];B[bp];W[bq];
B[br];W[cm];B[aq];
C[RIGHT：
      请认真记住定式的次序，然后点击“下一题”完成相关题目。]KEY[]
W[bm])
"
3024,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式12,"(;AB[iq][nc][nd][kc][fq][fp]AP[MultiGo:4.4.4]AW[dp][eq][dn][cj][pd][oc][pf][qj]
C[第6题：
      请在棋盘的左下角和右上角分别完成上题中的定式。
      说明：完成一个角后，请点击“重新做题”继续在另一个角做题。]
CA[UTF-8]MULTIGOGM[1]SZ[19](;B[cq];W[er];B[co];W[do];B[cn];W[cp];B[bp];W[bq];
B[br];W[cm];B[aq];C[RIGHT：]KEY[]W[bm])(;B[qc];W[ob];B[qe];W[pe];B[qf];W[qd];
B[rd];W[rc];B[rb];W[qg];B[sc];C[RIGHT：]KEY[]W[rg]))
"
3025,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式13,"(;AB[dp]AP[MultiGo:4.4.4]AW[dk]
C[第7题：题目
     请点击“查看正解图”选择正解，查看且记住正确的定式次序。
     然后点击“下一题”按钮，按要求完成相关题目。
     说明：选择正解后也可点击“自动演示正解”查看。
     ]
CA[UTF-8]MULTIGOGM[1]SZ[19];W[cq];B[cp];W[dq];B[eq];W[er];B[fr];W[fq];B[ep];
W[gr];B[dr];W[fs];B[cr];W[fp];B[fo];W[go];B[fn]
C[RIGHT：
      请认真记住定式的次序，然后点击“下一题”按要求完成相关题目。]
KEY[])
"
3026,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式14,"(;AB[pd][pi][dk][dp]AP[MultiGo:4.4.4]
C[第7题：
      请在棋盘的左下角和右上角分别摆出上题中的定式。
      说明：完成一个角后，请点击“重新做题”继续在另一个角做题。]
CA[UTF-8]MULTIGOGM[1]SZ[19](;W[cq];B[cp];W[dq];B[eq];W[er];B[fr];W[fq];B[ep];
W[gr];B[dr];W[fs];B[cr];W[fp];B[fo];W[go];B[fn]C[RIGHT：]KEY[])(;W[qc];B[qd];
W[pc];B[oc];W[ob];B[nb];W[nc];B[od];W[mb];B[pb];W[na];B[qb];W[nd];B[ne];W[me];
B[nf]C[RIGHT：]KEY[]))
"
3027,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式15,"(;AB[dp][dk]AP[MultiGo:4.4.4]
C[第8题：题目
     请点击“查看正解图”选择正解，查看且记住正确的定式次序。
     然后点击“下一题”按钮，按要求完成相关题目。
     说明：选择正解后也可点击“自动演示正解”查看。
     ]
CA[UTF-8]MULTIGOGM[1]SZ[19];W[cq];B[cp];W[dq];B[eq];W[er];B[fr];W[bp];B[bo];
W[co];B[ep];W[bn];B[bq];W[ao];B[br];
C[RIGHT：
      请认真记住定式的次序，然后点击“下一题”按要求完成相关题目。]
KEY[]W[dm])
"
3028,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式16,"(;AB[pd][pi][dp][dk]AP[MultiGo:4.4.4]
C[第8题：
      请在棋盘的左下角和右上角分别摆出上题中的定式。
      说明：完成一个角后，请点击“重新做题”继续在另一个角做题。]
CA[UTF-8]MULTIGOGM[1]SZ[19](;W[cq];B[cp];W[dq];B[eq];W[er];B[fr];W[bp];B[bo];
W[co];B[ep];W[bn];B[bq];W[ao];B[br];C[RIGHT：]KEY[]W[dm])(;W[qc];B[qd];W[pc];
B[oc];W[ob];B[nb];W[rd];B[re];W[qe];B[od];W[rf];B[rc];W[se];B[rb];C[RIGHT：]
KEY[]W[pg]))
"
3029,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式17,"(;AB[iq][fq][fp]AP[MultiGo:4.4.4]AW[dp][eq][dn][dk]
C[第9题：题目
     请点击“查看正解图”选择正解，查看且记住正确的定式次序。
     然后点击“下一题”按钮，按要求完成相关题目。
     说明：选择正解后也可点击“自动演示正解”查看。
     ]
CA[UTF-8]MULTIGOGM[1]SZ[19];B[cq];W[er];B[co];W[do];B[bn];W[cn];B[bo];W[bm];
B[br]
C[RIGHT：
      请认真记住定式的次序，然后点击“下一题”按要求完成相关题目。]
KEY[])
"
3030,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式18,"(;AB[iq][nc][nd][kc][fq][fp]AP[MultiGo:4.4.4]AW[dp][eq][dn][dk][pd][oc][pf][pi]
C[第9题：
      请在棋盘的左下角和右上角分别摆出上题中的定式。
      说明：完成一个角后，请点击“重新做题”继续在另一个角做题。]
CA[UTF-8]MULTIGOGM[1]SZ[19](;B[cq];W[er];B[co];W[do];B[bn];W[cn];B[bo];W[bm];
B[br]C[RIGHT：]KEY[])(;B[qc];W[ob];B[qe];W[pe];B[rf];W[qf];B[re];W[rg];B[rb]
C[RIGHT：]KEY[]))
"
3031,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式19,"(;AB[iq][fq][fp]AP[MultiGo:4.4.4]AW[dp][eq][dn][cj]
C[第10题：题目
     请点击“查看正解图”选择正解，查看且记住正确的定式次序。
     然后点击“下一题”按钮，按要求完成相关题目。
     说明：选择正解后也可点击“自动演示正解”查看。
     ]
CA[UTF-8]MULTIGOGM[1]SZ[19];B[cq];W[er];B[co];W[do];B[cn];W[cp];B[bp];W[cm];
B[bm];W[bq];B[bo];W[cr];B[ck]
C[RIGHT：
      请认真记住定式的次序，然后点击“下一题”按要求完成相关题目。]
KEY[])
"
3032,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式20,"(;AB[iq][nc][nd][kc][fq][fp]AP[MultiGo:4.4.4]AW[dp][dn][cj][eq][pd][pf][qj][oc]
C[第10题：
      请在棋盘的左下角和右上角分别摆出上题中的定式。
      说明：完成一个角后，请点击“重新做题”继续在另一个角做题。]
CA[UTF-8]MULTIGOGM[1]SZ[19](;B[cq];W[er];B[co];W[do];B[cn];W[cp];B[bp];W[cm];
B[bm];W[bq];B[bo];W[cr];B[ck]C[RIGHT：]KEY[])(;B[qc];W[ob];B[qe];W[pe];B[qf];
W[qd];B[rd];W[qg];B[rg];W[rc];B[re];W[qb];B[qi]C[RIGHT：]KEY[]))
"
3033,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式21,"(;AB[hq][dp][dj]AP[MultiGo:4.4.4]
C[第11题：题目
     请点击“查看正解图”选择正解，查看且记住正确的定式次序。
     然后点击“下一题”按钮，按要求完成相关题目。
     说明：选择正解后也可点击“自动演示正解”查看。
     ]
CA[UTF-8]MULTIGOGM[1]SZ[19];W[cq];B[cp];W[dq];B[fq];W[fr];B[ep];W[eq];B[gr];
W[fp];B[gq];W[bp];B[bo];W[bq];B[cn]
C[RIGHT：
      请认真记住定式的次序，然后点击“下一题”按要求完成相关题目。]
KEY[])
"
3034,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式22,"(;AB[hq][pd][pj][lc][dj][dp]AP[MultiGo:4.4.4]
C[第11题：
      请在棋盘的左下角和右上角分别摆出上题中的定式。
      说明：完成一个角后，请点击“重新做题”继续在另一个角做题。]
CA[UTF-8]MULTIGOGM[1]SZ[19](;W[cq];B[cp];W[dq];B[fq];W[fr];B[ep];W[eq];B[gr];
W[fp];B[gq];W[bp];B[bo];W[bq];B[cn]C[RIGHT：]KEY[])(;W[qc];B[qd];W[pc];B[nc];
W[nb];B[od];W[oc];B[mb];W[nd];B[mc];W[rd];B[re];W[rc];B[qf]C[RIGHT：]KEY[]))
"
3035,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式23,"(;AB[dp][dj]AP[MultiGo:4.4.4]AW[fq][jp]
C[第12题：题目
     请点击“查看正解图”选择正解，查看且记住正确的定式次序。
     然后点击“下一题”按钮，按要求完成相关题目。
     说明：选择正解后也可点击“自动演示正解”查看。
     ]
CA[UTF-8]MULTIGOGM[1]SZ[19];B[eo];W[cq];B[dq];W[cp];B[cn];W[bn];B[bm];W[bo];
B[cm];
C[RIGHT：
      请认真记住定式的次序，然后点击“下一题”按要求完成相关题目。]
KEY[]W[dr])
"
3036,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式24,"(;AB[pd][pj][dp][dj]AP[MultiGo:4.4.4]AW[fq][jp][nc][jd]
C[第12题：
      请在棋盘的左下角和右上角分别摆出上题中的定式。
      说明：完成一个角后，请点击“重新做题”继续在另一个角做题。]
CA[UTF-8]MULTIGOGM[1]SZ[19](;B[eo];W[cq];B[dq];W[cp];B[cn];W[bn];B[bm];W[bo];
B[cm];C[RIGHT：]KEY[]W[dr])(;B[oe];W[qc];B[pc];W[qd];B[qf];W[rf];B[rg];W[re];
B[qg];C[RIGHT：]KEY[]W[pb]))
"
3037,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式25,"(;AB[cp][dk][hq][dp]AP[MultiGo:4.4.4]AW[cq][dq]
C[第25题：
      黑先，白1的局面，请走出适当的下一手。]CA[UTF-8]LB[dq:1]
MULTIGOGM[1]SZ[19];B[fq];W[fr];B[ep];W[eq];B[gr];W[fp];B[gq];W[bp];B[bo];W[bq];
B[cn]C[RIGHT：]KEY[])
"
3038,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式26,"(;AB[dp][eq][fr][dk][cp]AP[MultiGo:4.4.4]AW[cq][dq][er][bp]
C[第26题：
      黑先，白1的局面，请走出适当的下一手。]CA[UTF-8]LB[bp:1]
MULTIGOGM[1]SZ[19];B[bo];W[co];B[ep];W[bn];B[bq];W[ao];B[br];C[RIGHT：]KEY[]
W[dm])
"
3039,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式27,"(;AB[fq][fp][iq][cq]AP[MultiGo:4.4.4]AW[dp][cp][dn][dk][eq]
C[第27题：
      黑先，白1的局面，请走出适当的下一手。]CA[UTF-8]LB[cp:1]
MULTIGOGM[1]SZ[19];B[er]C[RIGHT：]KEY[])
"
3040,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式28,"(;AB[fq][fp][iq][cq]AP[MultiGo:4.4.4]AW[dq][eq][dp][dn][dk]
C[第28题：
      黑先，白1的局面，请走出适当的下一手。]CA[UTF-8]LB[dq:1]
MULTIGOGM[1]SZ[19];B[bp]C[RIGHT：]KEY[])
"
3041,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式29,"(;AB[bp][co][cn][fq][fp][iq][cq]AP[MultiGo:4.4.4]
AW[cm][dn][do][dp][cp][eq][er][dk]
C[第29题：
      黑先，白1的局面，请走出适当的下一手。]CA[UTF-8]LB[cm:1]
MULTIGOGM[1]SZ[19];B[bm];W[bq];B[bo];W[cr];B[cl]C[RIGHT：]KEY[])
"
3042,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式30,"(;AB[cm][dp]AP[MultiGo:4.4.4]AW[cq][fq]
C[第30题：
      黑先，白1的局面，请走出适当的下一手。]CA[UTF-8]LB[cq:1]
MULTIGOGM[1]SZ[19];B[dq];W[cp];B[do];W[co];B[dr];W[cn];B[dn];W[bm];B[cl];W[bl];
B[ck];W[bk];B[iq]C[RIGHT：]KEY[])
"
3043,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式31,"(;AB[dq][cn][dj][dp]AP[MultiGo:4.4.4]AW[cq][dr][fq]
C[第31题：
      黑先，白1的局面，请走出适当的下一手。]CA[UTF-8]LB[dr:1]
MULTIGOGM[1]SZ[19];B[er];W[cr];B[eq];W[bo];B[bn];W[co];B[do];W[cp];B[fp]
C[RIGHT：]KEY[])
"
3044,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式32,"(;AB[cr][dr][bo][ck][fq][cq]AP[MultiGo:4.4.4]AW[er][eq][dq][dp][cn][bn]
C[第32题：
      黑先，白1的局面，请走出适当的下一手。]CA[UTF-8]LB[bn:1]
MULTIGOGM[1]SZ[19];B[co];W[do];B[dn]C[RIGHT：]KEY[])
"
3045,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式33,"(;AB[dq][cn][dp]AP[MultiGo:4.4.4]AW[ck][cq][dr][fq]
C[第33题：
      黑先，白1的局面，请走出适当的下一手。]CA[UTF-8]LB[dr:1]
MULTIGOGM[1]SZ[19];B[er];W[cr];B[eq];W[bo];B[co];W[bn];B[fp]C[RIGHT：]KEY[])
"
3046,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式34,"(;AB[dq][dp][dn][dk][er]AP[MultiGo:4.4.4]AW[cr][dr][cq][fq]
C[第34题：
      黑先，白1的局面，请走出适当的下一手。]CA[UTF-8]LB[cr:1]
MULTIGOGM[1]SZ[19];B[eq];W[bo];B[bn];W[co];B[cn];W[do];B[eo];W[cp];B[fp]
C[RIGHT：]KEY[])
"
3047,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式35,"(;AB[dp][eq][fr][dk][cp]AP[MultiGo:4.4.4]AW[cq][dq][er][fq]
C[第35题：
      黑先，白1的局面，请走出适当的下一手。]CA[UTF-8]LB[fq:1]
MULTIGOGM[1]SZ[19];B[ep];W[gr];B[dr];W[fs];B[cr];W[fp];B[fo];W[go];B[fn]
C[RIGHT：]KEY[])
"
3048,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式36,"(;AB[co][bn][fq][fp][iq][cq]AP[MultiGo:4.4.4]AW[cn][dn][do][dp][eq][er][dk]
C[第36题：
      黑先，白1的局面，请走出适当的下一手。]CA[UTF-8]MULTIGOGM[1]
SZ[19];B[bo];W[bm];B[br]C[RIGHT：]KEY[])
"
3049,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式37,"(;AB[dn][dj][dp]AP[MultiGo:4.4.4]AW[cq][fq]
C[第37题：
      黑先，白1的局面，请走出适当的下一手。]CA[UTF-8]LB[cq:1]
MULTIGOGM[1]SZ[19];B[dq];W[dr](;B[er];W[cr];B[eq];W[bo];B[bn];W[co];B[cn];W[do]
;B[eo];W[cp];B[fp]C[RIGHT：]KEY[])(;B[cp];W[br];B[bq];C[RIGHT：]KEY[]W[cr]))
"
3050,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式38,"(;AB[dq][er][cq]AP[MultiGo:4.4.4]AW[cp][dp][eq][fr][dk]
C[第38题：
      黑先，白1的局面，请走出前面所学定式的次序。]CA[UTF-8]LB[fr:1]
MULTIGOGM[1]SZ[19](;B[bp];W[bo];B[co];W[ep];B[bn];W[bq];B[ao];W[br];B[dm]
C[RIGHT：]KEY[])(;B[fq];W[ep];B[gr];W[dr];B[fs];W[cr];B[fp];W[fo];B[go];
C[RIGHT：]KEY[]W[fn]))
"
3051,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式39,"(;AB[dk][hq][dp]AP[MultiGo:4.4.4]AW[cq]
C[第39题：
      黑先，白1的局面，请走出前面所学定式的次序。]CA[UTF-8]LB[cq:1]
MULTIGOGM[1]SZ[19];B[cp];W[dq];B[fq];W[fr];B[ep];W[eq];B[gr];W[fp];B[gq];W[bp];
B[bo];W[bq];B[cn]C[RIGHT：]KEY[])
"
3052,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式40,"(;AB[cn][dp]AP[MultiGo:4.4.4]AW[ck][cq][fq]
C[第40题：
      黑先，白1的局面，请走出前面所学定式的次序。]CA[UTF-8]LB[cq:1]
MULTIGOGM[1]SZ[19];B[dq];W[dr];B[er];W[cr];B[eq];W[bo];B[co];W[bn];B[fp]
C[RIGHT：]KEY[])
"
3053,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式41,"(;AB[cm][dp]AP[MultiGo:4.4.4]AW[cq][fq]
C[第41题：
      黑先，白1的局面，请走出前面所学定式的次序。]CA[UTF-8]LB[cq:1]
MULTIGOGM[1]SZ[19];B[dq];W[cp];B[do];W[co];B[dr];W[cn];B[dn];W[bm];B[cl];W[bl];
B[ck];W[bk];B[iq]C[RIGHT：]KEY[])
"
3054,高级篇,上,5.定 式/3.三三入侵定式,三三入侵定式42,"(;AB[eo][dj][dp]AP[MultiGo:4.4.4]AW[cq][fq][ip]
C[第42题：
      黑先，白1的局面，请走出前面所学定式的次序。]CA[UTF-8]LB[cq:1]
MULTIGOGM[1]SZ[19];B[dq];W[cp];B[cn];W[bn];B[bm];W[bo];B[cm];C[RIGHT：]KEY[]
W[dr])
"
3055,高级篇,上,3.死 活/5.综合死活,综合死活001,"(;AB[cr][bp][bo][dp][ep][fp][fq][fr][ds]AP[MultiGo:4.4.4]
AW[br][bq][ap][cq][dq][eq][es]C[第1题：
     黑先，怎样走才能杀死白棋？]
CA[UTF-8]MULTIGOGM[1]SZ[19];B[aq];W[ar];B[bs]C[RIGHT：]KEY[])
"
3056,高级篇,上,3.死 活/5.综合死活,综合死活002,"(;AB[cn][do][dp][dq][cq][fq][gq][bo]AP[MultiGo:4.4.4]AW[cr][dr][bq][bp][cp]
C[第2题：
     黑先，怎样走才能杀死白棋？]CA[UTF-8]MULTIGOGM[1]SZ[19];B[bs];
W[br];B[er]C[RIGHT：]KEY[])
"
3057,高级篇,上,3.死 活/5.综合死活,综合死活003,"(;AB[br][ap][bo][bn][cp][do][dq][eq][fq][gr][hr][fs][ar]AP[MultiGo:4.4.4]
AW[fr][er][dr][cr][cq][bq][aq][bp][es]
C[第3题：
     黑先，怎样走才能杀死白棋？]CA[UTF-8]MULTIGOGM[1]SZ[19];B[cs];
W[gs];B[bs];W[ao];B[as]C[RIGHT：]KEY[])
"
3058,高级篇,上,3.死 活/5.综合死活,综合死活004,"(;AB[cs][ds][es][ar][bq][bp][cp][cn][do][eo][fo][gp][hp][hq][hr][bs]
AP[MultiGo:4.4.4]AW[fs][er][dr][cr][br][cq][dp][ep][fp][gq]
C[第4题：
     黑先，怎样走才能杀死白棋？]CA[UTF-8]MULTIGOGM[1]SZ[19];B[fr];
W[as];B[gr];W[aq];B[eq]C[RIGHT：]KEY[])
"
3059,高级篇,上,3.死 活/5.综合死活,综合死活005,"(;AB[ap][bp][cp][dp][ep][eq][fr][gr][ar]AP[MultiGo:4.4.4]
AW[bs][aq][bq][cq][dq][er][fs]C[第5题：
     黑先，怎样走才能杀死白棋？]
CA[UTF-8]MULTIGOGM[1]SZ[19];B[br];W[cr];B[ds]C[RIGHT：]KEY[])
"
3060,高级篇,上,3.死 活/5.综合死活,综合死活006,"(;AB[cr][eq][dp][eo][fn][gn][hn][in][io][ip][iq][hq][hr][bq]AP[MultiGo:4.4.4]
AW[er][gr][gq][fq][fp][fo][go][ho][hp]
C[第6题：
     黑先，怎样走才能杀死白棋？]CA[UTF-8]MULTIGOGM[1]SZ[19];B[ds];
W[es];B[gs]C[RIGHT：]KEY[])
"
3061,高级篇,上,3.死 活/5.综合死活,综合死活007,"(;AB[br][bq][bp][co][do][eo][fo][go][hp][hq][hr][gs][dq][fq][cs]
AP[MultiGo:4.4.4]AW[gr][gq][gp][fp][ep][dp][cp][cq][cr][eq][er]
C[第7题：
     黑先，怎样走才能杀死白棋？]CA[UTF-8]MULTIGOGM[1]SZ[19];B[es](;
W[dr];B[fr]C[RIGHT：]KEY[])(;W[fr];B[dr]C[RIGHT：]KEY[]))
"
3062,高级篇,上,3.死 活/5.综合死活,综合死活008,"(;
AB[cr][bq][bp][bo][bn][cm][dl][el][fl][gl][hl][hm][in][io][hp][gp][fq][dr][eq]
AP[MultiGo:4.4.4]AW[cp][co][cn][dm][em][fm][gm][gn][go][fp][ep][dq]
C[第8题：
     黑先，怎样走才能杀死白棋？]CA[UTF-8]MULTIGOGM[1]SZ[19];B[eo];
W[fo];B[en]C[RIGHT：]KEY[])
"
3063,高级篇,上,3.死 活/5.综合死活,综合死活009,"(;AB[bq][cp][dp][ep][fp][gp][hp][iq][ir][br]AP[MultiGo:4.4.4]
AW[cr][cq][hr][gs][fr][fq][gq]C[第9题：
     黑先，怎样走才能杀死白棋？]
CA[UTF-8]MULTIGOGM[1]SZ[19];B[es];W[dr];B[cs]C[RIGHT：]KEY[])
"
3064,高级篇,上,3.死 活/5.综合死活,综合死活010,"(;
AB[im][hl][gl][fl][em][dn][co][cq][bq][dp][ep][fp][fq][fr][hr][iq][ip][in][io]
AP[MultiGo:4.4.4]AW[br][cr][eq][er][fs][gr][gq][gp][hp][ho][hn][fn][fo]
C[第10题：
     黑先，怎样走才能杀死白棋？]CA[UTF-8]MULTIGOGM[1]SZ[19];B[ds](;
W[dr];B[es]C[RIGHT：]KEY[])(;W[es];B[dr]C[RIGHT：]KEY[]))
"
3065,高级篇,上,3.死 活/5.综合死活,综合死活011,"(;AB[cs][ap][bo][cn][bm][cp][dp][ep][fp][fq][fr][cr]AP[MultiGo:4.4.4]
AW[bs][bq][bp][cq][dq][eq][ds]C[第11题：
     黑先，怎样走才能杀死白棋？]
CA[UTF-8]MULTIGOGM[1]SZ[19];B[ar];W[aq];B[dr]C[RIGHT：]KEY[])
"
3066,高级篇,上,3.死 活/5.综合死活,综合死活012,"(;AB[bq][bo][cp][do][eo][fo][gp][gq][hq][iq][ir][bs][br]AP[MultiGo:4.4.4]
AW[cs][cr][cq][dp][ep][fp][fq][er][hr]
C[第12题：
     黑先，怎样走才能杀死白棋？]CA[UTF-8]MULTIGOGM[1]SZ[19];B[dq](;
W[dr];B[fr];W[eq];B[es];W[gr];B[fs]C[RIGHT：]KEY[])(;W[eq];B[gr]C[RIGHT：]KEY[]
))
"
3067,高级篇,上,3.死 活/5.综合死活,综合死活013,"(;AB[ar][aq][bp][co][bn][eo][fn][go][hp][hq][hr][hs][dr][cs][ds][es][br]
AP[MultiGo:4.4.4]AW[gr][gs][gq][bs][cr][bq][cq][dq][er][eq][ep]
C[第13题：
     黑先，怎样走才能杀死白棋？]CA[UTF-8]MULTIGOGM[1]SZ[19];B[fp];
W[fq];B[fs]C[RIGHT：]KEY[])
"
3068,高级篇,上,3.死 活/5.综合死活,综合死活014,"(;
AB[dp][bs][ar][bq][bp][bo][bn][bm][cl][dl][el][fl][gm][gn][go][gp][gq][gr][gs][ep][fq]
AP[MultiGo:4.4.4]AW[cq][cp][cn][cm][dm][em][fn][fo][fp][br][cr][eq][er][fr]
C[第14题：
     黑先，怎样走才能杀死白棋？]CA[UTF-8]MULTIGOGM[1]SZ[19];B[en](;
W[fm];B[co]C[RIGHT：]KEY[])(;W[do];B[eo]C[RIGHT：]KEY[])(;W[eo];B[do]KEY[]))
"
3069,高级篇,上,3.死 活/5.综合死活,综合死活015,"(;AB[bq][bp][bo][do][eo][fo][ho][hp][hq][hr][fr][dr][br]AP[MultiGo:4.4.4]
AW[cs][cq][dq][ep][fq][gq][gr][gs][cr]
C[第15题：
     黑先，怎样走才能杀死白棋？]CA[UTF-8]MULTIGOGM[1]SZ[19];B[er](;
W[es];B[eq]C[RIGHT：]KEY[])(;W[eq];B[es]C[RIGHT：]KEY[]))
"
